EPAFacilityID,ContaminantName,RegistryNumber
AL7210020742,Vinyl chloride,75-01-4
AL7210020742,Xylene (mixed isomers),1330-20-7
AL7210020742,"cis-1,2-Dichloroethene",156-59-2
AL7210020742,Aluminum,7429-90-5
AL7210020742,Calcium,7440-70-2
AL7210020742,Magnesium,7439-95-4
AL7210020742,Manganese,7439-96-5
AL7210020742,Potassium,07-09-40
AL7210020742,Sodium,7440-23-5
AL7210020742,Carbon disulfide,75-15-0
AL7210020742,Cobalt,7440-48-4
AL7210020742,Copper,7440-50-8
AL7210020742,Nickel,7440-02-0
AL7210020742,Vanadium (fume or dust),7440-62-2
AL7210020742,Zinc,7440-66-6
AL7210020742,Total petroleum hydrocarbons,TBD-00000012
AL7210020742,"Dibenzo(a,h)Anthracene",53-70-3
AL7210020742,Total PAHs,130498-29-2
AL7210020742,Selenium,7782-49-2
AL7210020742,Styrene,100-42-5
AL7210020742,Beryllium,7440-41-7
ALD001221902,Pesticides,TBD-00000011
ALD001221902,VOC,TBD-00000010
ALD001221902,Aniline,62-53-3
ALD001221902,Cresol (mixed isomers),1319-77-3
ALD001221902,Arsenic,7440-38-2
ALD001221902,Naphthalene,91-20-3
ALD001221902,alpha-BHC,319-84-6
ALD001221902,gamma-BHC,58-89-9
ALD001221902,Benzene,71-43-2
ALD001221902,Carbon tetrachloride,56-23-5
ALD001221902,Chlorobenzene,108-90-7
ALD001221902,Chloroform,67-66-3
ALD001221902,Methyl ethyl ketone,78-93-3
ALD001221902,Toluene,108-88-3
ALD001221902,Butyl benzyl phthalate,85-68-7
ALD001221902,DDT,50-29-3
ALD001221902,Atrazine,1912-24-9
ALD001221902,DDD,72-54-8
ALD001221902,DDE,72-55-9
ALD001221902,Diazinon,333-41-5
ALD001221902,Simazine,122-34-9
ALD001221902,Chromium,7440-47-3
ALD001221902,Copper,7440-50-8
ALD001221902,Lead,7439-92-1
ALD001221902,"4,4-DDT",50-29-3
ALD001221902,"4,4-DDD",72-54-8
ALD001221902,"4,4-DDE",72-55-9
ALD001221902,Prometryn,7287-19-6
ALD001221902,m-Xylene,108-38-3
ALD001221902,beta-BHC,319-85-7
ALD001221902,Chlorobenzilate,510-15-6
ALD001221902,delta-BHC,319-86-8
ALD007454085,"1,2,4-Trichlorobenzene",120-82-1
ALD007454085,"2,4,5-Trichlorophenol",95-95-4
ALD007454085,"2,4,6-Trichlorophenol",88-06-2
ALD007454085,"2,4-Dichlorophenol",120-83-2
ALD007454085,"2,4-Dimethylphenol",105-67-9
ALD007454085,2-Chlorophenol,95-57-8
ALD007454085,4-Methylphenol,106-44-5
ALD007454085,N-Nitrosodiphenylamine,86-30-6
ALD007454085,Nitrobenzene,98-95-3
ALD007454085,Phenol,108-95-2
ALD007454085,Dibenzofuran,132-64-9
ALD007454085,Cobalt,7440-48-4
ALD007454085,Aluminum (fume or dust),7429-90-5
ALD007454085,Antimony,7440-36-0
ALD007454085,Barium,7440-39-3
ALD007454085,Cadmium,7440-43-9
ALD007454085,Iron,7439-89-6
ALD007454085,Manganese,7439-96-5
ALD007454085,Mercury,7439-97-6
ALD007454085,Vanadium (fume or dust),7440-62-2
ALD007454085,Zinc,7440-66-6
ALD007454085,2-Methylnaphthalene,90-12-0
ALD007454085,Bis(2-ethylhexyl)phthalate,117-81-7
ALD007454085,Butyl benzyl phthalate,85-68-7
ALD007454085,Di-n-octyl phthalate,117-84-0
ALD007454085,Diethyl phthalate,84-66-2
ALD007454085,Fluoranthene,206-44-0
ALD007454085,Fluorene,86-73-7
ALD007454085,Naphthalene,91-20-3
ALD007454085,Phenanthrene,85-01-8
ALD007454085,"4,4-DDT",50-29-3
ALD007454085,alpha-Chlordane,5103-71-9
ALD007454085,Dieldrin,60-57-1
ALD007454085,Endrin,72-20-8
ALD007454085,gamma-Chlordane,5566-34-7
ALD007454085,"4,4-DDD",72-54-8
ALD007454085,"4,4-DDE",72-55-9
ALD007454085,alpha-BHC,319-84-6
ALD007454085,beta-BHC,319-85-7
ALD007454085,Bromacil,314-40-9
ALD007454085,delta-BHC,319-86-8
ALD007454085,Dinoseb,88-85-7
ALD007454085,Endosulfan,115-29-7
ALD007454085,Endrin aldehyde,7421-93-4
ALD007454085,Endrin ketone,53494-70-5
ALD007454085,gamma-BHC,58-89-9
ALD007454085,Heptachlor epoxide,1024-57-3
ALD007454085,Prometon,1610-18-0
ALD007454085,"1,1,1-Trichloroethane",71-55-6
ALD007454085,"1,1-Dichloroethane",75-34-3
ALD007454085,"1,1-Dichloroethylene",75-35-4
ALD007454085,"1,2-Dichlorobenzene",95-50-1
ALD007454085,"1,2-Dichloroethane",107-06-2
ALD007454085,"1,2-Dichloroethene",540-59-0
ALD007454085,"1,2-Dichloropropane",78-87-5
ALD007454085,4-Methyl-2-pentanone,108-10-1
ALD007454085,Acetone,67-64-1
ALD007454085,Benzene,71-43-2
ALD007454085,Carbon disulfide,75-15-0
ALD007454085,Carbon tetrachloride,56-23-5
ALD007454085,Chlorobenzene,108-90-7
ALD007454085,Chloroform,67-66-3
ALD007454085,Dibromochloromethane,124-48-1
ALD007454085,Ethylbenzene,100-41-4
ALD007454085,Methylene chloride,75-09-2
ALD007454085,Tetrachloroethylene,127-18-4
ALD007454085,Toluene,108-88-3
ALD007454085,Trichloroethylene,79-01-6
ALD007454085,Xylene (mixed isomers),1330-20-7
ALD007454085,Chromium,7440-47-3
ALD007454085,Thallium,7440-28-0
ALD007454085,"1,1-Dichloroethene",75-35-4
ALD007454085,Tetrachloroethene,127-18-4
ALD007454085,"1,2-trans-Dichloroethene",156-60-5
ALD007454085,Trichloroethene,79-01-6
ALD007454085,"1,2-cis-Dichloroethene",156-59-2
ALD007454085,Hexachlorobenzene,118-74-1
ALD007454085,Hexachlorobutadiene,87-68-3
ALD007454085,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
ALD007454085,Arsenic,7440-38-2
ALD007454085,Beryllium,7440-41-7
ALD007454085,Copper,7440-50-8
ALD007454085,Lead,7439-92-1
ALD007454085,Benzo[a]anthracene,56-55-3
ALD007454085,Benzo[a]pyrene,50-32-8
ALD007454085,"Dibenzo(a,h)Anthracene",53-70-3
ALD007454085,Toxaphene,8001-35-2
ALD007454085,"Indeno(1,2,3-cd)pyrene",193-39-5
ALD007454085,"1,4-Dichlorobenzene",106-46-7
ALD007454085,"2,4-D",94-75-7
ALD007454085,Benzo(b)fluoranthene,205-99-2
ALD007454085,Heptachlor,76-44-8
ALD008161176,Metals,TBD-00000006
ALD008161176,Mercury,7439-97-6
ALD008161176,Carbon disulfide,75-15-0
ALD008161176,Carbon tetrachloride,56-23-5
ALD008161176,VOC,TBD-00000010
ALD008161176,Cyanide,57-12-5
ALD008161176,EPTC,759-94-4
ALD008161176,Ordram (molinate),2212-67-1
ALD008161176,Pebulate,1114-71-2
ALD008161176,Vernolate,1929-77-7
ALD008161176,Butylate,2008-41-5
ALD008161176,Chromium,7440-47-3
ALD008161176,Zinc,7440-66-6
ALD008188708,"1,2,4-Trichlorobenzene",120-82-1
ALD008188708,"1,4-Dichlorobenzene",106-46-7
ALD008188708,Pentachlorobenzene,608-93-5
ALD008188708,Pentachloronitrobenzene,82-68-8
ALD008188708,Cyanide,57-12-5
ALD008188708,Arsenic,7440-38-2
ALD008188708,Beryllium,7440-41-7
ALD008188708,Cadmium,7440-43-9
ALD008188708,Chromium (hexavalent),18540-29-9
ALD008188708,Copper,7440-50-8
ALD008188708,Lead,7439-92-1
ALD008188708,Mercury,7439-97-6
ALD008188708,Nickel,7440-02-0
ALD008188708,alpha-BHC,319-84-6
ALD008188708,"1,2-Dichlorobenzene",95-50-1
ALD008188708,"1,3-Dichlorobenzene",541-73-1
ALD008188708,Benzene,71-43-2
ALD008188708,Bromodichloromethane,75-27-4
ALD008188708,Carbon tetrachloride,56-23-5
ALD008188708,Chlorobenzene,108-90-7
ALD008188708,Chloroform,67-66-3
ALD008188708,Metals,TBD-00000006
ALD031618069,PCBs,TBD-00000027
ALD031618069,Aroclor-1260,11096-82-5
ALD041906173,Lead,7439-92-1
ALD041906173,"1,2,4-Trimethylbenzene",95-63-6
ALD041906173,Antimony,7440-36-0
ALD041906173,Arsenic,7440-38-2
ALD041906173,Beryllium,7440-41-7
ALD041906173,Cadmium,7440-43-9
ALD041906173,Manganese,7439-96-5
ALD041906173,Nickel,7440-02-0
ALD041906173,"1,3,5-Trimethylbenzene",108-67-8
ALD041906173,Benzene,71-43-2
ALD041906173,Chromium,7440-47-3
ALD041906173,Copper,7440-50-8
ALD041906173,Cobalt,7440-48-4
ALD041906173,Aluminum,7429-90-5
ALD041906173,Barium,7440-39-3
ALD041906173,Calcium,7440-70-2
ALD041906173,Iron,7439-89-6
ALD041906173,Magnesium,7439-95-4
ALD041906173,Mercury,7439-97-6
ALD041906173,Potassium,07-09-40
ALD041906173,Selenium,7782-49-2
ALD041906173,Vanadium (fume or dust),7440-62-2
ALD041906173,Zinc,7440-66-6
ALD041906173,Molybdenum,7439-98-7
ALD041906173,Sodium,7440-23-5
ALD041906173,Strontium,7440-24-6
ALD095688875,Mercury,7439-97-6
ALD095688875,Carbon disulfide,75-15-0
ALD095688875,Carbon tetrachloride,56-23-5
ALD095688875,Metals,TBD-00000006
ALD095688875,Cyanide,57-12-5
ALD095688875,EPTC,759-94-4
ALD095688875,Ordram (molinate),2212-67-1
ALD095688875,Pebulate,1114-71-2
ALD095688875,Vernolate,1929-77-7
ALD095688875,Butylate,2008-41-5
ALD095688875,Molinate,2212-67-1
ALD980728703,Benzene,71-43-2
ALD980844385,Arsenic,7440-38-2
ALD980844385,Beryllium,7440-41-7
ALD980844385,Chromium,7440-47-3
ALD980844385,Lead,7439-92-1
ALD980844385,Nickel,7440-02-0
ALD980844385,Vanadium (fume or dust),7440-62-2
ALD980844385,Bis(2-ethylhexyl)phthalate,117-81-7
ALD980844385,"4,4-DDT",50-29-3
ALD980844385,Aldrin,309-00-2
ALD980844385,Dieldrin,60-57-1
ALD980844385,alpha-Benzene hexachloride,319-84-6
ALD980844385,gamma-Benzene hexachloride,58-89-9
ALD980844385,Acetone,67-64-1
ALD980844385,Carbon disulfide,75-15-0
ALD980844385,Chloroform,67-66-3
ALD980844385,Methylene chloride,75-09-2
ALD980844385,Benzo(b)fluoranthene,205-99-2
ALD980844385,Benzo[a]anthracene,56-55-3
ALD980844385,Benzo[a]pyrene,50-32-8
ALD980844385,Chrysene,218-01-9
ALD980844385,Carbon tetrachloride,56-23-5
ALD980844385,alpha-BHC,319-84-6
ALD980844385,Vernolate,1929-77-7
ALD981868466,Aroclor-1260,11096-82-5
ALD981868466,Ammonia,7664-41-7
ALD981868466,Boron,7440-42-8
ALD981868466,Nitrate,TBD-00000005
ALD981868466,Iron,7439-89-6
ALD981868466,Manganese,7439-96-5
ALD981868466,Selenium,7782-49-2
ALD981868466,Copper,7440-50-8
ALD981868466,Lead,7439-92-1
ALD981868466,Zinc,7440-66-6
ALD981868466,PCB-1260,11096-82-5
ALD981868466,Aluminum,7429-90-5
ALD981868466,Arsenic,7440-38-2
ALD981868466,Cadmium,7440-43-9
ALD981868466,Chromium,7440-47-3
ALD981868466,Thallium,7440-28-0
ALD981868466,Vanadium (fume or dust),7440-62-2
ALD981868466,DDT,50-29-3
ALD983166299,Pesticides,TBD-00000011
ALD983166299,DDT,50-29-3
ARD000023440,"2,4,5-Trichlorophenol",95-95-4
ARD000023440,Dioxins/dibenzofurans,TBD-00000004
ARD000023440,Asbestos,1332-21-4
ARD000023440,"1,2,4,5-Tetrachlorobenzene",95-94-3
ARD000023440,"2,4,6-Trichlorophenol",88-06-2
ARD000023440,"2,4-D",94-75-7
ARD000023440,"2,4-Dichlorophenol",120-83-2
ARD000023440,2-Chlorophenol,95-57-8
ARD000023440,Phenol,108-95-2
ARD000023440,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
ARD000023440,Dioxins (chlorinated dibenzodioxins),TBD-00000004
ARD000023440,Antimony,7440-36-0
ARD000023440,Arsenic,7440-38-2
ARD000023440,Chromium,7440-47-3
ARD000023440,Copper,7440-50-8
ARD000023440,Lead,7439-92-1
ARD000023440,Mercury,7439-97-6
ARD000023440,Nickel,7440-02-0
ARD000023440,Silver,7440-22-4
ARD000023440,Thallium,7440-28-0
ARD000023440,Zinc,7440-66-6
ARD000023440,"2,4,5-T",93-76-5
ARD000023440,"2,4,5-TP Acid (silvex)",93-72-1
ARD000023440,Acetone,67-64-1
ARD000023440,Chloroform,67-66-3
ARD000023440,Methyl chloride,74-87-3
ARD000023440,Toluene,108-88-3
ARD000023440,PCBs,1336-36-3
ARD000023440,PAH,TBD-00000003
ARD000023440,Pesticides,TBD-00000011
ARD000023440,VOC,TBD-00000010
ARD008052508,Creosote,8001-58-9
ARD008052508,Furan,110-00-9
ARD008052508,Pentachlorophenol,87-86-5
ARD008052508,"2,4-Dichlorophenol",120-83-2
ARD008052508,"2,4-Dimethylphenol",105-67-9
ARD008052508,"2,4-Dinitrophenol",51-28-5
ARD008052508,2-Chlorophenol,95-57-8
ARD008052508,2-Nitrophenol,88-75-5
ARD008052508,4-Chloro-3-methylphenol,35421-08-0
ARD008052508,4-Nitrophenol,100-02-7
ARD008052508,m-Cresol,108-39-4
ARD008052508,o-Cresol,95-48-7
ARD008052508,Phenol,108-95-2
ARD008052508,Cobalt,7440-48-4
ARD008052508,White phosphorus,12185-10-3
ARD008052508,Aluminum (fume or dust),7429-90-5
ARD008052508,Barium,7440-39-3
ARD008052508,Beryllium,7440-41-7
ARD008052508,Cadmium,7440-43-9
ARD008052508,Calcium,7440-70-2
ARD008052508,Chromium,7440-47-3
ARD008052508,Copper,7440-50-8
ARD008052508,Iron,7439-89-6
ARD008052508,Magnesium,7439-95-4
ARD008052508,Manganese,7439-96-5
ARD008052508,Nickel,7440-02-0
ARD008052508,Potassium,07-09-40
ARD008052508,Silver,7440-22-4
ARD008052508,Sodium,7440-23-5
ARD008052508,Vanadium (fume or dust),7440-62-2
ARD008052508,Zinc,7440-66-6
ARD008052508,"3,4-Benzo-pyrene",50-32-8
ARD008052508,Acenaphthene,83-32-9
ARD008052508,Acenaphthylene,208-96-8
ARD008052508,Anthracene,120-12-7
ARD008052508,Benzo(b)fluoranthene,205-99-2
ARD008052508,"Benzo(g,h,i)perylene",191-24-2
ARD008052508,Chrysene,218-01-9
ARD008052508,Fluoranthene,206-44-0
ARD008052508,Fluorene,86-73-7
ARD008052508,"Indeno(1,2,3-cd)pyrene",193-39-5
ARD008052508,Naphthalene,91-20-3
ARD008052508,Phenanthrene,85-01-8
ARD008052508,Pyrene,129-00-0
ARD008052508,"1,1,2,2-Tetrachloroethane",79-34-5
ARD008052508,Benzene,71-43-2
ARD008052508,Ethylbenzene,100-41-4
ARD008052508,m-Xylene,108-38-3
ARD008052508,o-Xylene,95-47-6
ARD008052508,Toluene,108-88-3
ARD008052508,Benzo(k)fluoranthene,207-08-9
ARD008052508,Benzo[a]anthracene,56-55-3
ARD008052508,Benzo[a]pyrene,50-32-8
ARD008052508,"Dibenzo(a,h)Anthracene",53-70-3
ARD008052508,Xylene (mixed isomers),1330-20-7
ARD008052508,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",35822-46-9
ARD008052508,Antimony,7440-36-0
ARD008052508,Lead,7439-92-1
ARD008052508,Strontium,7440-24-6
ARD035662469,Cobalt,7440-48-4
ARD035662469,Aluminum,7429-90-5
ARD035662469,Antimony,7440-36-0
ARD035662469,Arsenic,7440-38-2
ARD035662469,Barium,7440-39-3
ARD035662469,Beryllium,7440-41-7
ARD035662469,Cadmium,7440-43-9
ARD035662469,Calcium,7440-70-2
ARD035662469,Chromium,7440-47-3
ARD035662469,Copper,7440-50-8
ARD035662469,Iron,7439-89-6
ARD035662469,Lead,7439-92-1
ARD035662469,Magnesium,7439-95-4
ARD035662469,Manganese,7439-96-5
ARD035662469,Mercury,7439-97-6
ARD035662469,Nickel,7440-02-0
ARD035662469,Potassium,07-09-40
ARD035662469,Selenium,7782-49-2
ARD035662469,Silver,7440-22-4
ARD035662469,Sodium,7440-23-5
ARD035662469,Vanadium (fume or dust),7440-62-2
ARD035662469,Zinc,7440-66-6
ARD035662469,Metals,TBD-00000006
ARD035662469,VOC,TBD-00000010
ARD035662469,PCBs,1336-36-3
ARD042755231,"2,4,5-Trichlorophenol",95-95-4
ARD042755231,Cresol (mixed isomers),1319-77-3
ARD042755231,Pentachlorophenol,87-86-5
ARD042755231,Phenol,108-95-2
ARD042755231,Dibenzofuran,132-64-9
ARD042755231,Cobalt,7440-48-4
ARD042755231,Aluminum (fume or dust),7429-90-5
ARD042755231,Arsenic,7440-38-2
ARD042755231,Barium,7440-39-3
ARD042755231,Chromium,7440-47-3
ARD042755231,Copper,7440-50-8
ARD042755231,Lead,7439-92-1
ARD042755231,Manganese,7439-96-5
ARD042755231,Selenium,7782-49-2
ARD042755231,"Vanadium, metal and/or alloy",E17133026
ARD042755231,2-Methylnaphthalene,90-12-0
ARD042755231,Acenaphthene,83-32-9
ARD042755231,Acenaphthylene,208-96-8
ARD042755231,Anthracene,120-12-7
ARD042755231,Benzo(b)fluoranthene,205-99-2
ARD042755231,"Benzo(g,h,i)perylene",191-24-2
ARD042755231,Benzo(k)fluoranthene,207-08-9
ARD042755231,Benzo[a]anthracene,56-55-3
ARD042755231,Benzo[a]pyrene,50-32-8
ARD042755231,Chrysene,218-01-9
ARD042755231,"Dibenzo(a,h)Anthracene",53-70-3
ARD042755231,Fluoranthene,206-44-0
ARD042755231,Fluorene,86-73-7
ARD042755231,"Indeno(1,2,3-cd)pyrene",193-39-5
ARD042755231,Naphthalene,91-20-3
ARD042755231,Phenanthrene,85-01-8
ARD042755231,Pyrene,129-00-0
ARD042755231,Carbazole,86-74-8
ARD042755231,2-Butanone,78-93-3
ARD042755231,4-Methyl-2-pentanone,108-10-1
ARD042755231,Acetone,67-64-1
ARD042755231,Benzene,71-43-2
ARD042755231,Ethylbenzene,100-41-4
ARD042755231,Tetrachloroethene,127-18-4
ARD042755231,Toluene,108-88-3
ARD042755231,Trichloroethene,79-01-6
ARD042755231,Xylene (mixed isomers),1330-20-7
ARD042755231,o-Xylene,95-47-6
ARD042755231,Total PAHs,130498-29-2
ARD049658628,Pentachlorophenol,87-86-5
ARD049658628,Arsenic,7440-38-2
ARD084930148,Pentachlorophenol,87-86-5
ARD084930148,Benzene,71-43-2
ARD084930148,Toluene,108-88-3
ARD084930148,Vinylbenzene,100-42-5
ARD084930148,Base neutral acids,TBD-00000002
ARD084930148,Dioxins/dibenzofurans,TBD-00000004
ARD092916188,Creosote,8001-58-9
ARD092916188,Arsenic acid,7778-39-4
ARD092916188,Metals,TBD-00000006
ARD092916188,PAH,TBD-00000003
ARD092916188,Pentachlorophenol,87-86-5
ARD092916188,Dibenzofuran,132-64-9
ARD092916188,Arsenic,7440-38-2
ARD092916188,Chromium,7440-47-3
ARD092916188,2-Methylnaphthalene,90-12-0
ARD092916188,Acenaphthene,83-32-9
ARD092916188,Anthracene,120-12-7
ARD092916188,Benzo[a]anthracene,56-55-3
ARD092916188,Chrysene,218-01-9
ARD092916188,Fluoranthene,206-44-0
ARD092916188,Fluorene,86-73-7
ARD092916188,Naphthalene,91-20-3
ARD092916188,Phenanthrene,85-01-8
ARD092916188,Pyrene,129-00-0
ARD092916188,Acenaphthylene,208-96-8
ARD092916188,Benzo(b)fluoranthene,205-99-2
ARD092916188,Benzo(k)fluoranthene,207-08-9
ARD092916188,Benzo[a]pyrene,50-32-8
ARD980496186,Arsenic,7440-38-2
ARD980496186,Beryllium,7440-41-7
ARD980496186,Lead,7439-92-1
ARD980496186,PCBs,1336-36-3
ARD980496186,Benzene,71-43-2
ARD980496186,Ethylbenzene,100-41-4
ARD980496186,Vinyl chloride,75-01-4
ARD980496368,Chromium,7440-47-3
ARD980496368,Chloromethane,74-87-3
ARD980496368,m-Xylene,108-38-3
ARD980496368,Toluene,108-88-3
ARD980496368,N-Nitrosodiphenylamine,86-30-6
ARD980496368,Arsenic,7440-38-2
ARD980496368,Barium,7440-39-3
ARD980496368,Lead,7439-92-1
ARD980496368,Manganese,7439-96-5
ARD980496368,Nickel,7440-02-0
ARD980496368,Bis(2-ethylhexyl)phthalate,117-81-7
ARD980496368,Methylene chloride,75-09-2
ARD980496368,Trichloroethene,79-01-6
ARD980496368,Benzidine,92-87-5
ARD980496368,Beryllium,7440-41-7
ARD980496368,Cadmium,7440-43-9
ARD980496368,Benzo[a]pyrene,50-32-8
ARD980496723,Cobalt,7440-48-4
ARD980496723,Cyanide,57-12-5
ARD980496723,Aluminum (fume or dust),7429-90-5
ARD980496723,Arsenic,7440-38-2
ARD980496723,Barium,7440-39-3
ARD980496723,Beryllium,7440-41-7
ARD980496723,Cadmium,7440-43-9
ARD980496723,Iron,7439-89-6
ARD980496723,Lead,7439-92-1
ARD980496723,Manganese,7439-96-5
ARD980496723,Mercury,7439-97-6
ARD980496723,Nickel,7440-02-0
ARD980496723,Vanadium (fume or dust),7440-62-2
ARD980496723,Total PAHs,130498-29-2
ARD980496723,PCBs,TBD-00000027
ARD980496723,"2,4-D",94-75-7
ARD980496723,Pentachlorophenol,87-86-5
ARD980496723,Phenol,108-95-2
ARD980496723,Copper,7440-50-8
ARD980496723,Zinc,7440-66-6
ARD980496723,Anthracene,120-12-7
ARD980496723,Bis(2-ethylhexyl)phthalate,117-81-7
ARD980496723,Diethyl phthalate,84-66-2
ARD980496723,Naphthalene,91-20-3
ARD980496723,Phenanthrene,85-01-8
ARD980496723,Aroclor-1254,11097-69-1
ARD980496723,"2,4,5-T",93-76-5
ARD980496723,Coumaphos,56-72-4
ARD980496723,Fensulfothion,115-90-2
ARD980496723,Guthion,86-50-0
ARD980496723,"1,2-Dichloroethane",107-06-2
ARD980496723,"1,2-Dichloropropane",78-87-5
ARD980496723,2-Butanone,78-93-3
ARD980496723,Acetone,67-64-1
ARD980496723,Benzene,71-43-2
ARD980496723,Bromomethane,74-83-9
ARD980496723,Chlorobenzene,108-90-7
ARD980496723,Chloroethane,75-00-3
ARD980496723,Chloromethane,74-87-3
ARD980496723,Ethylbenzene,100-41-4
ARD980496723,Aroclor-1248,12672-29-6
ARD980496723,"2,4,5-T amines",6369-96-6
ARD980496723,Calcium,7440-70-2
ARD980496723,Chromium,7440-47-3
ARD980496723,Acenaphthene,83-32-9
ARD980496723,Benzo(b)fluoranthene,205-99-2
ARD980496723,"Benzo(g,h,i)perylene",191-24-2
ARD980496723,Benzo(k)fluoranthene,207-08-9
ARD980496723,Benzo[a]anthracene,56-55-3
ARD980496723,Benzo[a]pyrene,50-32-8
ARD980496723,Butyl benzyl phthalate,85-68-7
ARD980496723,Chrysene,218-01-9
ARD980496723,Dibutyl phthalate,84-74-2
ARD980496723,Di-n-octyl phthalate,117-84-0
ARD980496723,Fluoranthene,206-44-0
ARD980496723,Fluorene,86-73-7
ARD980496723,"Indeno(1,2,3-cd)pyrene",193-39-5
ARD980496723,Pyrene,129-00-0
ARD980496723,Carbazole,86-74-8
ARD980496723,"1,1,1-Trichloroethane",71-55-6
ARD980496723,Carbon disulfide,75-15-0
ARD980496723,Methylene chloride,75-09-2
ARD980496723,Toluene,108-88-3
ARD980496723,Xylene (mixed isomers),1330-20-7
ARD980745665,Pentachlorophenol,87-86-5
ARD980745665,PAH,TBD-00000003
ARD980745665,Acenaphthene,83-32-9
ARD980745665,Acenaphthylene,208-96-8
ARD980745665,Anthracene,120-12-7
ARD980745665,Benzo(b)fluoranthene,205-99-2
ARD980745665,"Benzo(g,h,i)perylene",191-24-2
ARD980745665,Benzo(k)fluoranthene,207-08-9
ARD980745665,Benzo[a]anthracene,56-55-3
ARD980745665,Benzo[a]pyrene,50-32-8
ARD980745665,Chrysene,218-01-9
ARD980745665,Fluoranthene,206-44-0
ARD980745665,Fluorene,86-73-7
ARD980745665,"Indeno(1,2,3-cd)pyrene",193-39-5
ARD980745665,Naphthalene,91-20-3
ARD980745665,Phenanthrene,85-01-8
ARD980745665,Pyrene,129-00-0
ARD980809941,Barium,7440-39-3
ARD980809941,Chromium,7440-47-3
ARD980809941,Selenium,7782-49-2
ARD980809941,Vinylidene chloride,75-35-4
ARD980809941,Benzene,71-43-2
ARD980809941,Chlorobenzene,108-90-7
ARD980809941,Vinyl chloride,75-01-4
ARD980809941,"2,4-D",94-75-7
ARD980809941,"2,4-Dichlorophenol",120-83-2
ARD980809941,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
ARD980809941,"2,4,5-TP Acid (silvex)",93-72-1
ARD980809941,"2,4,5-Trichlorophenoxyacetic acid",93-76-5
ARD980864110,Beryllium,7440-41-7
ARD980864110,Chromium,7440-47-3
ARD980864110,Lead,7439-92-1
ARD980864110,Manganese,7439-96-5
ARD980864110,Bis(2-ethylhexyl)phthalate,117-81-7
ARD980864110,"1,2-Dichloroethylene",540-59-0
ARD980864110,Antimony,7440-36-0
ARD980864110,Arsenic,7440-38-2
ARD980864110,Chromium (hexavalent),18540-29-9
ARD980864110,Trichloroethylene,79-01-6
ARD980864110,Vinyl chloride,75-01-4
ARD980864110,Cyanide,57-12-5
ARD980864110,Cadmium,7440-43-9
ARD980864110,Copper,7440-50-8
ARD980864110,Mercury,7439-97-6
ARD980864110,Nickel,7440-02-0
ARD980864110,Silver,7440-22-4
ARD980864110,"1,1,1,2-Tetrachloroethane",630-20-6
ARD981055809,Chlorobenzene,108-90-7
ARD981055809,Toluene,108-88-3
ARD981055809,"2,4,5-Trichlorophenol",95-95-4
ARD981055809,"2,4-D",94-75-7
ARD981055809,"2,4-Dichlorophenol",120-83-2
ARD981055809,2-Chlorophenol,95-57-8
ARD981055809,Benzoic acid,65-85-0
ARD981055809,Pentachlorophenol,87-86-5
ARD981055809,Phenol,108-95-2
ARD981055809,"2,3,4,7,8-Pentachlorodibenzofuran (PECDF)",57117-31-4
ARD981055809,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
ARD981055809,"2,3,7,8-Tetrachlorodibenzofuran",51207-31-9
ARD981055809,Heptachlorodibenzo-p-dioxins (HPCDD),37871-00-4
ARD981055809,"Hexachlorodibenzo-p-dioxins, unknown variety",34465-46-8
ARD981055809,Octachlorodibenzo-p-dioxin (OCDD),3268-87-9
ARD981055809,Octachlorodibenzofuran (OCDF),39001-02-0
ARD981055809,Pentachlorodibenzo-p-dioxin (PECDD),36088-22-9
ARD981055809,"Tetrachlorodibenzo-p-dioxins, unknown variety",41903-57-5
ARD981055809,Cobalt,7440-48-4
ARD981055809,Aluminum,7429-90-5
ARD981055809,Antimony,7440-36-0
ARD981055809,Arsenic,7440-38-2
ARD981055809,Barium,7440-39-3
ARD981055809,Calcium,7440-70-2
ARD981055809,Chromium,7440-47-3
ARD981055809,Copper,7440-50-8
ARD981055809,Iron,7439-89-6
ARD981055809,Lead,7439-92-1
ARD981055809,Magnesium,7439-95-4
ARD981055809,Manganese,7439-96-5
ARD981055809,Mercury,7439-97-6
ARD981055809,Nickel,7440-02-0
ARD981055809,Potassium,07-09-40
ARD981055809,Sodium,7440-23-5
ARD981055809,Vanadium (fume or dust),7440-62-2
ARD981055809,Zinc,7440-66-6
ARD981055809,Benzo[a]anthracene,56-55-3
ARD981055809,Bis(2-ethylhexyl)phthalate,117-81-7
ARD981055809,Butyl benzyl phthalate,85-68-7
ARD981055809,Dibutyl phthalate,84-74-2
ARD981055809,Di-n-octyl phthalate,117-84-0
